# step, gen_loss, dis_loss
697, -2.023300E+01, -2.616752E+01
698, -1.115769E+01, -2.619304E+01
699, -1.664888E+01, -2.619757E+01
700, -1.024742E+01, -2.603348E+01
701, -2.465907E+01, -2.614063E+01
702, -1.959384E+01, -2.615715E+01
703, -1.889241E+01, -2.589643E+01
704, -2.462225E+01, -2.612558E+01
705, -1.663465E+01, -2.604375E+01
706, -1.799898E+01, -2.611382E+01
707, -1.876991E+01, -2.605493E+01
708, -1.859236E+01, -2.607301E+01
709, -1.866860E+01, -2.608902E+01
710, -1.835919E+01, -2.606761E+01
711, -1.917607E+01, -2.565933E+01
712, -2.178424E+01, -2.603032E+01
713, -2.189960E+01, -2.603682E+01
714, -2.136823E+01, -2.602309E+01
715, -1.915272E+01, -2.600305E+01
716, -2.052714E+01, -2.600211E+01
717, -2.251102E+01, -2.588534E+01
718, -2.113583E+01, -2.597879E+01
719, -2.032731E+01, -2.587932E+01
720, -1.994422E+01, -2.596488E+01
721, -2.074186E+01, -2.590837E+01
722, -1.845908E+01, -2.593963E+01
723, -2.333984E+01, -2.590911E+01
724, -2.557731E+01, -2.588860E+01
725, -2.084726E+01, -2.591479E+01
726, -2.075431E+01, -2.588265E+01
727, -2.769283E+01, -2.587224E+01
728, -2.735279E+01, -2.580320E+01
729, -1.762870E+01, -2.586610E+01
730, -1.737102E+01, -2.584981E+01
731, -2.236625E+01, -2.583056E+01
732, -1.580120E+01, -2.560707E+01
733, -2.350838E+01, -2.582800E+01
734, -2.262635E+01, -2.582283E+01
735, -2.186185E+01, -2.563698E+01
736, -1.762147E+01, -2.579636E+01
737, -2.089178E+01, -2.580104E+01
738, -2.439174E+01, -2.547994E+01
739, -2.462455E+01, -2.575260E+01
740, -2.091609E+01, -2.577093E+01
741, -2.242369E+01, -2.561975E+01
742, -1.895567E+01, -2.573369E+01
743, -1.956427E+01, -2.572395E+01
744, -1.927480E+01, -2.561680E+01
745, -1.516146E+01, -2.570141E+01
746, -1.854081E+01, -2.559710E+01
747, -1.952928E+01, -2.566773E+01
748, -1.914599E+01, -2.568866E+01
749, -2.043787E+01, -2.554379E+01
750, -2.571367E+01, -2.565648E+01
751, -1.662018E+01, -2.556756E+01
752, -6.667780E+00, -2.557393E+01
753, -1.344198E+01, -2.556522E+01
754, -2.040819E+01, -2.547627E+01
755, -1.448935E+01, -2.560739E+01
756, -1.967492E+01, -2.562063E+01
757, -4.001530E+01, -2.524985E+01
758, -3.695286E+01, -2.556241E+01
759, -3.616631E+01, -2.551494E+01
760, -3.107753E+01, -2.556950E+01
761, -3.615493E+01, -2.554630E+01
762, -2.634858E+01, -2.554992E+01
763, -2.067441E+01, -2.554067E+01
764, -2.019006E+01, -2.542215E+01
765, -1.792001E+01, -2.552666E+01
766, -2.251754E+01, -2.546288E+01
767, -1.923938E+01, -2.551479E+01
768, -1.745006E+01, -2.549720E+01
769, -1.708494E+01, -2.549304E+01
770, -1.797774E+01, -2.549334E+01
771, -1.658992E+01, -2.549185E+01
772, -1.309179E+01, -2.542163E+01
773, -6.371229E+00, -2.547593E+01
774, -2.311930E+01, -2.540554E+01
775, -2.221257E+01, -2.534853E+01
776, -1.969356E+01, -2.542917E+01
777, -3.115729E+01, -2.526048E+01
778, -1.935765E+01, -2.540827E+01
779, -1.634640E+01, -2.541920E+01
780, -1.810977E+01, -2.523336E+01
781, -1.590939E+01, -2.540159E+01
782, -1.430983E+01, -2.539435E+01
783, -1.640836E+01, -2.519252E+01
784, -1.482632E+01, -2.535360E+01
785, -1.537909E+01, -2.536337E+01
786, -6.119834E+00, -2.530658E+01
787, -1.485779E+01, -2.523478E+01
788, -1.317606E+01, -2.533371E+01
789, -1.495902E+01, -2.533881E+01
790, -1.478643E+01, -2.512996E+01
791, -2.480924E+01, -2.530491E+01
792, -2.096998E+01, -2.526893E+01
793, -1.959254E+01, -2.522502E+01
794, -3.093752E+01, -2.524908E+01
795, -1.873190E+01, -2.525888E+01
796, -1.299448E+01, -2.525972E+01
797, -1.550143E+01, -2.525850E+01
798, -1.741661E+01, -2.525562E+01
799, -1.512879E+01, -2.515910E+01
800, -1.780079E+01, -2.524970E+01
801, -1.674360E+01, -2.520414E+01
802, -1.838508E+01, -2.521345E+01
803, -1.735880E+01, -2.522796E+01
804, -1.742683E+01, -2.520999E+01
805, -6.244111E+00, -2.520818E+01
806, -7.067186E+00, -2.514262E+01
807, -1.212837E+01, -2.520034E+01
808, -1.286249E+01, -2.517940E+01
809, -2.806782E+00, -2.516508E+01
810, -2.845815E+01, -2.516217E+01
811, -2.408653E+01, -2.514353E+01
812, -3.243027E+01, -2.513057E+01
813, -2.083924E+01, -2.513080E+01
814, -1.978058E+01, -2.513712E+01
815, -1.231336E+01, -2.506709E+01
816, -1.160934E+01, -2.513504E+01
817, -1.622325E+01, -2.511622E+01
818, -1.768984E+01, -2.493701E+01
819, -2.858531E+01, -2.502909E+01
820, -1.920513E+01, -2.510842E+01
821, -1.518373E+01, -2.508339E+01
822, -1.480760E+01, -2.509299E+01
823, -2.114350E+01, -2.508203E+01
824, -4.777397E+00, -2.504669E+01
825, -2.836058E+01, -2.503335E+01
826, -2.391630E+01, -2.502696E+01
827, -2.120875E+01, -2.499029E+01
828, -2.168508E+01, -2.497587E+01
829, -2.068281E+01, -2.502284E+01
830, -1.608887E+01, -2.475480E+01
831, -2.124848E+01, -2.502153E+01
832, -1.951395E+01, -2.502454E+01
833, -1.627305E+01, -2.483415E+01
834, -1.620189E+01, -2.501786E+01
835, -1.402184E+01, -2.500132E+01
836, -1.691548E+01, -2.494209E+01
837, -2.859921E+01, -2.496785E+01
838, -9.440733E+00, -2.495693E+01
839, -1.202537E+01, -2.488104E+01
840, -2.529698E+01, -2.479037E+01
841, -3.510215E+01, -2.493284E+01
842, -3.104218E+01, -2.492324E+01
843, -2.398645E+01, -2.494743E+01
844, -3.196351E+01, -2.475372E+01
845, -3.075421E+01, -2.492279E+01
846, -2.353554E+01, -2.493604E+01
847, -1.716310E+01, -2.461843E+01
848, -3.611508E+01, -2.486327E+01
849, -2.800502E+01, -2.491604E+01
850, -1.102649E+01, -2.489538E+01
851, -2.199003E+01, -2.490159E+01
852, -1.394089E+01, -2.489988E+01
853, -1.331275E+01, -2.485727E+01
854, -2.378520E+01, -2.487620E+01
855, -1.255388E+01, -2.483394E+01
856, -1.332038E+01, -2.484838E+01
857, -3.634029E+01, -2.485135E+01
858, -2.380774E+01, -2.481974E+01
859, -1.571125E+01, -2.481286E+01
860, -2.024485E+01, -2.485167E+01
861, -1.693830E+01, -2.483311E+01
862, -2.199161E+01, -2.483901E+01
863, -1.855326E+01, -2.483867E+01
864, -2.118534E+01, -2.473290E+01
865,  4.448516E+00, -2.471270E+01
866, -2.773339E+01, -2.480977E+01
867, -2.959542E+01, -2.478145E+01
868, -2.965235E+01, -2.467752E+01
869, -2.492180E+01, -2.479307E+01
870, -2.830355E+01, -2.478049E+01
871, -2.553087E+01, -2.478372E+01
872, -2.296784E+01, -2.478455E+01
873, -2.271333E+01, -2.476185E+01
874, -1.223756E+01, -2.476185E+01
875, -1.630097E+01, -2.475791E+01
876, -2.054193E+01, -2.470788E+01
877, -3.104729E+01, -2.474972E+01
878,  1.134162E+00, -2.456484E+01
879, -4.769057E+01, -2.473569E+01
880, -2.854730E+01, -2.465624E+01
881, -2.624240E+01, -2.473478E+01
882, -2.567097E+01, -2.465166E+01
883, -2.327396E+01, -2.470732E+01
884, -2.922960E+01, -2.462865E+01
885, -2.243660E+01, -2.469947E+01
886, -1.856109E+01, -2.463364E+01
887, -1.564466E+01, -2.456036E+01
888, -1.565700E+01, -2.467333E+01
889, -2.132871E+01, -2.456459E+01
890, -3.935162E+01, -2.457619E+01
891, -1.071502E+01, -2.467317E+01
892, -1.130047E+01, -2.467742E+01
893, -9.468275E+00, -2.458022E+01
894, -1.211989E+01, -2.463932E+01
895, -3.157300E+01, -2.462154E+01
896, -2.239742E+01, -2.446173E+01
897, -1.635548E+01, -2.463653E+01
898, -1.780023E+01, -2.456960E+01
899, -2.011350E+01, -2.462967E+01
900, -1.310321E+01, -2.448987E+01
901, -2.244316E+01, -2.460102E+01
902, -1.236760E+01, -2.459732E+01
903, -8.997494E+00, -2.457577E+01
904, -8.356916E+00, -2.460341E+01
905, -9.107433E+00, -2.451965E+01
906, -9.794899E+00, -2.459575E+01
907, -9.288179E+00, -2.451346E+01
908, -1.489425E+01, -2.457578E+01
909, -2.249809E+01, -2.450524E+01
910, -2.750225E+01, -2.452184E+01
911, -2.663642E+01, -2.457824E+01
912, -2.384805E+01, -2.457517E+01
913, -1.591930E+01, -2.424420E+01
914, -2.045586E+01, -2.454599E+01
915, -1.673836E+01, -2.454493E+01
916, -1.894922E+01, -2.452721E+01
917, -1.342233E+01, -2.449470E+01
918, -1.211752E+01, -2.453980E+01
919, -9.238251E+00, -2.438630E+01
920, -1.139734E+01, -2.453722E+01
921, -1.539944E+01, -2.435182E+01
922, -2.485714E+01, -2.450959E+01
923, -5.680766E+00, -2.448233E+01
924, -2.795119E+01, -2.444717E+01
925, -2.584138E+01, -2.445933E+01
926, -1.389552E+00, -2.450576E+01
927, -1.851953E+01, -2.427667E+01
928, -3.137503E+01, -2.448595E+01
929, -2.158939E+01, -2.441010E+01
930, -1.836274E+01, -2.442243E+01
931, -1.489420E+01, -2.445187E+01
932, -1.237759E+01, -2.447579E+01
933, -1.494180E+01, -2.442572E+01
934, -1.342325E+01, -2.447279E+01
935, -1.656630E+01, -2.427800E+01
936, -1.481011E+01, -2.443804E+01
937, -1.443998E+01, -2.444816E+01
938, -1.188232E+01, -2.433590E+01
939, -6.895300E+00, -2.444582E+01
940, -8.599085E+00, -2.442216E+01
941, -7.074932E+00, -2.443910E+01
942, -6.354718E+00, -2.442565E+01
943, -4.725533E+00, -2.440377E+01
944, -8.652082E+00, -2.442251E+01
945, -1.076695E+01, -2.426809E+01
946,  4.259646E+00, -2.440584E+01
947, -1.109466E+01, -2.429989E+01
948,  1.291610E+00, -2.443660E+01
949, -1.448834E+01, -2.440034E+01
950, -3.668030E+01, -2.407515E+01
951, -5.655749E+00, -2.437761E+01
952, -4.432858E+00, -2.438640E+01
953, -5.609933E+00, -2.439841E+01
954, -5.634679E+00, -2.437958E+01
955, -2.014384E+00, -2.427745E+01
956, -1.902412E+01, -2.437795E+01
957, -1.220228E+01, -2.437996E+01
958, -9.090967E+00, -2.414240E+01
959, -1.313400E+01, -2.436240E+01
960, -1.667181E+01, -2.429449E+01
961, -1.020042E+01, -2.432563E+01
962, -1.480227E+01, -2.436346E+01
963, -2.121133E+01, -2.410173E+01
964, -1.287744E+01, -2.431741E+01
965, -3.401876E+01, -2.435165E+01
966, -8.169960E+00, -2.415004E+01
967, -6.580432E-01, -2.423263E+01
968, -8.494882E+00, -2.425146E+01
969,  5.269598E+00, -2.432865E+01
970,  4.675956E+00, -2.425974E+01
971, -4.023911E+00, -2.432041E+01
972, -3.120054E+00, -2.431118E+01
973, -9.680263E+00, -2.425761E+01
974, -6.954640E+00, -2.430729E+01
975, -9.200766E+00, -2.419376E+01
976, -3.346736E+00, -2.430901E+01
977, -8.999926E+00, -2.419012E+01
978, -2.078732E+01, -2.429322E+01
979, -5.882250E+00, -2.419799E+01
980, -7.562887E+00, -2.427150E+01
981, -7.773684E+00, -2.420105E+01
982, -5.502075E+00, -2.427939E+01
983, -2.107742E+01, -2.414441E+01
984, -2.346652E+01, -2.418608E+01
985, -2.359609E+01, -2.423622E+01
986, -2.154440E+01, -2.426797E+01
987, -2.505307E+01, -2.413770E+01
988, -1.826193E+01, -2.417870E+01
989, -2.998540E+01, -2.426189E+01
990, -2.176837E+01, -2.421400E+01
991, -1.243184E+01, -2.425745E+01
992,  6.145613E+00, -2.423586E+01
993, -1.655171E+01, -2.421021E+01
994,  5.070145E+00, -2.424746E+01
995, -4.957622E+00, -2.426680E+01
996, -1.650560E+01, -2.392155E+01
997, -7.661793E+00, -2.421797E+01
998, -2.724228E+01, -2.416837E+01
999, -9.319817E+00, -2.422550E+01
1000,  6.188786E+00, -2.416043E+01
1001,  6.688439E+00, -2.416269E+01
1002, -4.020706E+00, -2.416237E+01
1003, -2.705039E+00, -2.422242E+01
1004,  5.380586E-01, -2.421305E+01
1005, -5.634974E+00, -2.411146E+01
1006, -7.962779E+00, -2.421233E+01
1007, -8.200056E+00, -2.420138E+01
1008, -3.791666E+01, -2.408532E+01
1009, -1.565749E+01, -2.409936E+01
1010, -6.870014E+00, -2.418301E+01
1011, -2.808810E+00, -2.419371E+01
1012, -2.324749E+00, -2.405075E+01
1013, -5.037902E+00, -2.417372E+01
1014, -1.126188E+00, -2.416615E+01
1015, -9.103520E+00, -2.412747E+01
1016, -7.230309E+00, -2.417241E+01
1017, -3.396492E+00, -2.396030E+01
1018, -8.261447E+00, -2.409211E+01
1019, -1.349086E+01, -2.408556E+01
1020, -1.679211E+01, -2.413266E+01
1021, -4.208141E+00, -2.385688E+01
1022, -7.547161E+00, -2.416356E+01
1023, -1.218891E+01, -2.415959E+01
1024, -9.045286E+00, -2.411484E+01
1025, -6.048915E+00, -2.405497E+01
1026, -6.464700E+00, -2.414546E+01
1027, -1.443794E-01, -2.413863E+01
1028, -1.197833E+01, -2.412429E+01
1029, -3.114337E+00, -2.413661E+01
1030,  3.745143E+00, -2.413448E+01
1031,  3.306324E+00, -2.366474E+01
1032, -1.989673E+01, -2.403655E+01
1033, -7.435144E+00, -2.405147E+01
1034, -9.944470E+00, -2.407990E+01
1035,  9.425659E-01, -2.410958E+01
1036, -3.588719E+00, -2.412491E+01
1037,  9.058594E-01, -2.411189E+01
1038, -1.154099E+01, -2.403042E+01
1039,  1.185889E+01, -2.400359E+01
1040,  6.849008E-03, -2.408570E+01
1041, -1.865945E+01, -2.406997E+01
1042, -2.022042E+01, -2.404226E+01
1043, -1.295828E+01, -2.407992E+01
1044, -6.925879E+00, -2.408485E+01
1045, -3.880518E+00, -2.401398E+01
1046, -1.501616E+01, -2.408739E+01
1047, -5.423645E+00, -2.391984E+01
1048, -1.439592E+01, -2.402437E+01
1049, -1.714337E+01, -2.402650E+01
1050, -2.858500E+00, -2.401135E+01
1051, -1.057536E+00, -2.405785E+01
1052, -4.997278E+01, -2.399097E+01
1053, -1.133883E+00, -2.405780E+01
1054, -4.756856E+00, -2.407237E+01
1055, -1.083461E+01, -2.399820E+01
1056, -1.000724E+01, -2.400203E+01
1057, -1.691875E+01, -2.406182E+01
1058, -2.731660E+01, -2.404148E+01
1059,  5.610414E+00, -2.376743E+01
1060, -1.786399E+01, -2.403302E+01
1061, -1.242599E+01, -2.404765E+01
1062, -7.446902E+00, -2.388157E+01
1063, -1.004056E+01, -2.403830E+01
1064,  9.837672E+00, -2.391030E+01
1065, -3.043368E+01, -2.379917E+01
1066,  6.135146E+00, -2.398625E+01
1067, -1.524606E+00, -2.399569E+01
1068, -3.958580E+00, -2.402908E+01
1069, -6.038197E+00, -2.388674E+01
1070, -7.857591E+00, -2.397488E+01
1071,  6.904305E+00, -2.400700E+01
1072,  8.723048E-01, -2.401899E+01
1073,  2.343218E+00, -2.401040E+01
1074, -1.997824E+00, -2.392718E+01
1075, -7.264493E-01, -2.402100E+01
1076,  4.475443E+00, -2.400243E+01
1077,  5.628149E+00, -2.394968E+01
1078, -8.547285E+00, -2.401661E+01
1079, -1.923534E+01, -2.391016E+01
1080, -4.641177E+01, -2.385732E+01
1081, -1.388258E+01, -2.393440E+01
1082, -1.802461E+01, -2.395267E+01
1083, -2.241969E+01, -2.399277E+01
1084, -1.627205E+01, -2.380269E+01
1085, -1.252784E+01, -2.397826E+01
1086, -4.401198E+00, -2.396045E+01
1087,  1.455214E+01, -2.385233E+01
1088,  6.638183E+00, -2.394922E+01
1089,  9.417905E-01, -2.395635E+01
1090,  5.016362E+00, -2.390104E+01
1091,  2.380749E+01, -2.398820E+01
1092, -5.109395E+00, -2.393905E+01
1093,  1.445929E+00, -2.395958E+01
1094,  1.892494E+01, -2.376113E+01
1095,  3.330164E+00, -2.397220E+01
1096,  9.160990E+00, -2.381845E+01
1097,  8.139675E+00, -2.394898E+01
1098,  1.570074E+01, -2.390799E+01
1099, -3.100173E+01, -2.390728E+01
1100, -2.375475E+01, -2.395689E+01
1101, -1.334925E+01, -2.394630E+01
1102, -1.764335E+01, -2.367648E+01
1103, -1.572094E+01, -2.391231E+01
1104, -6.070414E+01, -2.391821E+01
1105, -2.085477E+01, -2.390866E+01
1106, -5.340201E+00, -2.389191E+01
1107, -2.572843E+01, -2.392194E+01
1108, -4.621551E+00, -2.393748E+01
1109, -1.358004E+01, -2.378201E+01
1110, -1.274353E+01, -2.393709E+01
1111, -1.197809E+01, -2.393862E+01
1112, -1.023511E+01, -2.389412E+01
1113, -3.968776E+00, -2.394010E+01
1114,  5.308080E+00, -2.389227E+01
1115, -6.304699E+01, -2.380203E+01
1116, -4.659694E+01, -2.391716E+01
1117, -4.566417E+01, -2.392403E+01
1118, -4.467354E+01, -2.375471E+01
1119, -4.126825E+01, -2.391343E+01
1120, -4.092766E+01, -2.392268E+01
1121, -4.310384E+01, -2.378296E+01
1122, -2.403402E+01, -2.372794E+01
1123, -2.501200E+01, -2.391031E+01
1124, -2.104197E+01, -2.361596E+01
1125, -3.415615E+01, -2.389765E+01
1126, -2.917975E+01, -2.390657E+01
1127, -3.291832E+01, -2.360810E+01
1128,  7.524489E+00, -2.363934E+01
1129, -2.550009E+01, -2.393301E+01
1130, -9.953014E+00, -2.386420E+01
1131,  9.810742E+00, -2.388937E+01
1132, -1.560220E+01, -2.390881E+01
1133, -1.427230E+00, -2.389793E+01
1134, -1.344065E+01, -2.388292E+01
1135, -3.704818E+01, -2.379107E+01
1136, -3.455013E+01, -2.384771E+01
1137,  1.974848E+01, -2.335836E+01
1138, -3.099932E+01, -2.376774E+01
1139, -1.623688E+01, -2.388934E+01
1140, -1.079554E+01, -2.387035E+01
1141, -9.786931E+00, -2.386183E+01
1142, -1.673812E+01, -2.382981E+01
1143, -2.192167E+01, -2.388300E+01
1144, -2.051733E+01, -2.353473E+01
1145, -1.409254E+01, -2.388141E+01
1146, -1.549110E+01, -2.388020E+01
1147, -4.010639E+00, -2.369760E+01
1148, -5.057238E+01, -2.375353E+01
1149, -2.450143E+01, -2.383570E+01
1150, -1.734438E+01, -2.386502E+01
1151, -6.852161E-01, -2.379370E+01
1152, -1.762652E-01, -2.386354E+01
1153,  9.325789E-01, -2.384880E+01
1154, -1.945770E+00, -2.383157E+01
1155, -2.151157E+00, -2.384951E+01
1156, -2.524947E+00, -2.370288E+01
1157,  5.785409E+00, -2.385327E+01
1158,  5.110929E+00, -2.379549E+01
1159, -5.101176E+00, -2.385585E+01
1160, -3.836890E+00, -2.378355E+01
1161,  1.209898E+01, -2.379139E+01
1162, -8.854526E+00, -2.380394E+01
1163, -4.256687E+01, -2.359060E+01
1164, -1.523016E+01, -2.377274E+01
1165,  1.395488E+00, -2.380391E+01
1166, -7.600955E+00, -2.383928E+01
1167, -8.705982E+00, -2.375408E+01
1168, -8.928476E+00, -2.384615E+01
1169, -7.973512E+00, -2.376881E+01
1170, -8.326805E+00, -2.384390E+01
1171, -7.545266E+00, -2.379985E+01
1172, -7.941538E+00, -2.381614E+01
1173, -7.108848E+00, -2.383553E+01
1174, -1.016611E+01, -2.374281E+01
1175,  1.464870E+00, -2.366471E+01
1176,  8.053944E+00, -2.380881E+01
1177, -9.694322E+00, -2.381033E+01
1178,  4.898132E+01, -2.372112E+01
1179, -4.002710E+01, -2.380328E+01
1180, -2.283764E+01, -2.378996E+01
1181, -1.772738E+01, -2.379311E+01
1182, -8.874860E+00, -2.381840E+01
1183, -6.443109E+00, -2.382197E+01
1184, -5.681804E+00, -2.374972E+01
1185, -2.994959E+00, -2.378726E+01
1186,  3.001563E+00, -2.380751E+01
1187,  4.415441E+00, -2.366960E+01
1188,  7.969347E+00, -2.376700E+01
1189,  6.571144E+00, -2.379032E+01
1190, -2.103239E-01, -2.381517E+01
1191,  6.130495E+01, -2.256188E+01
1192, -5.893540E+01, -2.370873E+01
1193, -3.218009E+01, -2.380597E+01
1194, -2.052492E+01, -2.375516E+01
1195, -1.800636E+01, -2.381041E+01
1196, -1.480330E+01, -2.378789E+01
1197,  1.796678E+01, -2.370911E+01
1198,  1.714838E+01, -2.379535E+01
1199,  4.900454E+00, -2.372525E+01
1200, -1.210576E+00, -2.375668E+01
1201, -1.040645E+00, -2.379521E+01
1202,  6.393988E+00, -2.358267E+01
1203, -4.239736E+00, -2.379066E+01
1204,  3.673552E+00, -2.368863E+01
1205,  4.326039E+00, -2.376596E+01
1206,  2.773389E+01, -2.376335E+01
1207, -3.599932E+01, -2.324016E+01
1208, -1.050052E+01, -2.366919E+01
1209, -1.247837E+01, -2.378792E+01
1210, -1.205952E+01, -2.378771E+01
1211, -1.009148E+01, -2.361626E+01
1212, -3.853472E+00, -2.376785E+01
1213,  2.819975E+00, -2.378644E+01
1214, -3.681680E+01, -2.352123E+01
1215,  3.220507E+01, -2.342373E+01
1216, -2.014285E+01, -2.373068E+01
1217, -2.310922E+01, -2.372849E+01
1218, -1.519331E+01, -2.377499E+01
1219, -1.070883E+01, -2.371844E+01
1220, -1.513265E+01, -2.376759E+01
1221, -4.927472E-01, -2.368632E+01
1222,  3.559734E+00, -2.373174E+01
1223, -3.108224E-01, -2.371729E+01
1224, -3.282343E+00, -2.376163E+01
1225, -2.943379E+00, -2.376132E+01
1226, -9.278498E+01, -2.262912E+01
1227, -1.043794E+01, -2.369956E+01
1228, -1.398681E+01, -2.373540E+01
1229, -1.611457E+01, -2.363213E+01
1230, -2.098561E+01, -2.375413E+01
1231, -2.057686E+01, -2.375412E+01
1232, -1.751746E+01, -2.370665E+01
1233, -1.793055E+01, -2.375998E+01
1234, -1.498958E+01, -2.375260E+01
1235, -2.053251E+01, -2.331511E+01
1236, -1.120061E+01, -2.371757E+01
1237, -1.027077E+01, -2.373754E+01
1238,  1.771987E-01, -2.371461E+01
1239, -1.979590E+01, -2.374942E+01
1240, -6.215391E+00, -2.374508E+01
1241, -1.085271E+01, -2.370484E+01
1242, -1.295468E+01, -2.365803E+01
1243, -1.187538E+01, -2.371507E+01
1244, -1.065481E+01, -2.374419E+01
1245, -7.459486E+00, -2.360998E+01
1246, -8.818607E+00, -2.370070E+01
1247, -2.203661E+01, -2.371279E+01
1248, -5.899937E+01, -2.357791E+01
1249, -1.634439E+00, -2.373027E+01
1250,  1.034278E+01, -2.371581E+01
1251,  4.946600E-01, -2.368699E+01
1252, -3.284820E-01, -2.373264E+01
1253, -2.404956E+00, -2.371986E+01
1254, -4.414713E+00, -2.371490E+01
1255, -3.575021E+00, -2.370863E+01
1256, -6.281149E+00, -2.367671E+01
1257,  4.514030E-01, -2.373034E+01
1258,  2.787785E-02, -2.370281E+01
1259,  2.277606E+00, -2.356576E+01
1260, -8.299936E+00, -2.357864E+01
1261,  1.438243E+01, -2.362230E+01
1262, -1.068580E+01, -2.337593E+01
1263, -1.506750E+01, -2.368006E+01
1264, -1.355219E+01, -2.370403E+01
1265, -2.981366E+01, -2.363699E+01
1266, -3.085970E+01, -2.370177E+01
1267, -2.014072E+01, -2.363503E+01
1268, -2.187918E+01, -2.371493E+01
1269, -1.665850E+01, -2.371455E+01
1270,  5.866571E+00, -2.361443E+01
1271,  4.459232E+00, -2.361197E+01
1272, -1.775718E+01, -2.368333E+01
1273, -4.628126E+00, -2.365842E+01
1274,  2.618450E+00, -2.365226E+01
1275, -5.235614E+00, -2.364212E+01
1276,  3.164081E+01, -2.364612E+01
1277,  2.191656E+00, -2.353594E+01
1278,  2.107266E+01, -2.368983E+01
1279,  1.676500E+01, -2.371340E+01
1280,  2.897021E+01, -2.353513E+01
1281,  8.036123E+00, -2.366157E+01
1282,  1.443459E+01, -2.366183E+01
1283, -1.611531E+01, -2.366043E+01
1284, -1.004005E+01, -2.345735E+01
1285, -9.349354E+00, -2.368463E+01
1286, -2.051987E+00, -2.369185E+01
1287,  1.477079E+01, -2.369746E+01
1288,  4.692054E+00, -2.356829E+01
1289, -3.354408E+01, -2.362803E+01
1290,  6.609035E+00, -2.368104E+01
1291,  7.047489E+00, -2.365795E+01
1292, -4.677565E-01, -2.367450E+01
1293,  4.918109E+00, -2.369994E+01
1294, -9.647975E+00, -2.351777E+01
1295, -3.227419E+00, -2.367600E+01
1296, -2.302382E+00, -2.368018E+01
1297,  2.247338E-02, -2.362122E+01
1298, -1.176279E+00, -2.368808E+01
1299, -1.259873E+01, -2.346084E+01
1300, -3.253201E+01, -2.367488E+01
1301, -4.714975E+01, -2.339664E+01
1302, -3.097380E+01, -2.365830E+01
1303, -2.964259E+01, -2.368970E+01
1304, -2.938691E+01, -2.368974E+01
1305, -2.609396E+01, -2.356071E+01
1306, -1.666978E+01, -2.364047E+01
1307, -4.945259E+01, -2.362981E+01
1308, -3.609789E+01, -2.359098E+01
1309, -9.169707E+00, -2.367741E+01
1310, -4.705190E+00, -2.363631E+01
1311, -1.954963E+01, -2.367103E+01
1312, -1.619133E+01, -2.367175E+01
1313, -1.513182E+01, -2.367945E+01
1314, -1.710878E+01, -2.367238E+01
1315, -2.361854E+01, -2.359906E+01
1316, -2.105011E+01, -2.367664E+01
1317, -1.247857E+01, -2.361086E+01
1318, -1.631707E+01, -2.360925E+01
